"","X","year","family","height","R8","planting","flower","maturity","lodging","yield","protein","oil","size"
"DS11-64098",29177.6666666667,2012.44444444444,64,133.75,138.571428571429,519.111111111111,709.8,934.857142857143,1.94285714285714,2478.88888888889,33,18.7,15.6
"DS11-64099",33388.0833333333,2012.16666666667,64,83.4545454545455,120.909090909091,519.416666666667,695.4,917.181818181818,1.37272727272727,3559.58333333333,32.88,20.26,20.04
"DS11-64101",29178.6666666667,2012.44444444444,64,110.125,138.142857142857,519.111111111111,707.666666666667,934.428571428571,2.1375,3178.88888888889,34.675,18.825,15.7
"DS11-64102",32222.75,2012.25,64,103.3,133.6,519.25,703.6,930.7,2.23,3635,33.9666666666667,18.5,18.9
"DS11-64103",33389.0833333333,2012.16666666667,64,84.5454545454545,125.1,519.416666666667,697.8,921.6,1.64545454545455,3566.08333333333,33.74,19.66,19.2
"DS11-64104",33390.0833333333,2012.16666666667,64,84,117.090909090909,519.416666666667,695.4,913.363636363636,1.37272727272727,2891.66666666667,32.56,21,17.92
"DS11-64106",32223.75,2012.25,64,104.4,133.7,519.25,699.6,930.8,2.03,3072,35.3666666666667,18.9666666666667,17.5666666666667
"DS11-64111",32224.75,2012.25,64,96.2,134.8,519.25,701.6,931.9,1.96,3013.91666666667,33.2666666666667,19.45,13.2833333333333
"DS11-64113",32225.75,2012.25,64,110.6,135.6,519.25,700.4,932.7,2.29,3275.75,34.7166666666667,18.0666666666667,18.25
"DS11-64114",29179.6666666667,2012.44444444444,64,120,140,519.111111111111,703.5,932.428571428571,2.5,2956.88888888889,33.525,18.625,15.975
"DS11-64115",33391.0833333333,2012.16666666667,64,88.6363636363636,125.909090909091,519.416666666667,697.4,922.181818181818,1.32727272727273,3497.66666666667,33.34,20,19.42
"DS11-64116",31797.2,2012.4,64,99.625,128.777777777778,519,696.166666666667,924.444444444444,1.475,3397.9,33.825,19.825,19.525
"DS11-64117",32226.75,2012.25,64,113.5,137.3,519.25,706.8,934.4,2.15,2945.58333333333,34.75,17.5666666666667,15.8666666666667
"DS11-64120",32227.75,2012.25,64,112.5,137.5,519.25,701.4,934.6,1.83,3053.5,33.4833333333333,18.8,18.2166666666667
"DS11-64121",31798.2,2012.4,64,89.125,119.333333333333,519,697.166666666667,915,1.6,3294.7,34.475,19.9,18.2
"DS11-64122",32228.75,2012.25,64,115.8,136.8,519.25,704.4,933.9,1.63,3287.08333333333,34.8333333333333,18.4833333333333,15.2
"DS11-64123",31799.2,2012.4,64,104.75,124.375,519,698.5,920.375,1.7875,3092.8,34.65,19.3,19.675
"DS11-64124",32229.75,2012.25,64,112.8,134.5,519.25,702,931.6,2.06,3116.41666666667,32.9,19.8,17.1
"DS11-64125",32230.75,2012.25,64,95.5,131,519.25,702.8,928.1,1.88,3238.16666666667,33.5,19.4833333333333,19.7833333333333
"DS11-64126",32231.75,2012.25,64,109.4,136.8,519.25,703,933.9,1.78,3390.75,34.3333333333333,18.0333333333333,18.0833333333333
"DS11-64127",31800.2,2012.4,64,92.75,126.222222222222,519,697.5,921.888888888889,1.6875,3587.4,33.25,19.475,18.225
"DS11-64129",32232.75,2012.25,64,109.9,135.5,519.25,700.2,932.6,1.7,2904.58333333333,34.3666666666667,19.0333333333333,17.6166666666667
"DS11-64131",33392.0833333333,2012.16666666667,64,91,121.4,519.416666666667,697.5,917.9,1.37272727272727,2883.91666666667,31.84,21.14,20.1
"DS11-64132",33393.0833333333,2012.16666666667,64,89.2727272727273,127.363636363636,519.416666666667,704.75,923.636363636364,1.46363636363636,3508.5,35.56,18.7,19.28
"DS11-64133",32233.75,2012.25,64,100.3,133.4,519.25,699.6,930.5,1.88,3367.75,34.3333333333333,19.3833333333333,17.5
"DS11-64134",33394.0833333333,2012.16666666667,64,107.181818181818,131,519.416666666667,700.75,927.272727272727,1.98181818181818,3317.08333333333,33.54,19.08,19.86
"DS11-64135",32234.75,2012.25,64,104.9,128.3,519.25,701.8,925.4,2.03,3116.5,32.5166666666667,19.6333333333333,16.5333333333333
"DS11-64136",33395.0833333333,2012.16666666667,64,84.0909090909091,117.8,519.416666666667,696,914.3,1.6,2654.75,33.22,19.96,18.5
"DS11-64137",32235.75,2012.25,64,105.5,130.6,519.25,701.4,927.7,2.2,2836.08333333333,34.0666666666667,18.7666666666667,17.5833333333333
"DS11-64138",33396.0833333333,2012.16666666667,64,84.2727272727273,122.818181818182,519.416666666667,697.25,919.090909090909,1.48181818181818,3265.58333333333,33.66,19.78,19.34
"DS11-64139",33397.0833333333,2012.16666666667,64,84.3636363636364,122.9,519.416666666667,694.6,919.4,1.46363636363636,3409.83333333333,32.66,20.36,18.7
"DS11-64140",33398.0833333333,2012.16666666667,64,75.2727272727273,116.2,519.416666666667,694.6,912.7,1.32727272727273,2762.16666666667,33.36,20.22,18.36
"DS11-64141",29180.6666666667,2012.44444444444,64,103,133.375,519.111111111111,702.2,929.375,2.2875,3122,33.5333333333333,18.3333333333333,16.0666666666667
"DS11-64142",32236.75,2012.25,64,105.6,132.9,519.25,699.6,930,1.8,2901.63636363636,33.3166666666667,19.3666666666667,17.8166666666667
"DS11-64144",33399.0833333333,2012.16666666667,64,97.4545454545455,126.6,519.416666666667,699.5,923.1,1.73636363636364,3254.5,33.22,19.72,18.84
"DS11-64145",29181.6666666667,2012.44444444444,64,116.875,137.142857142857,519.111111111111,703.166666666667,933.428571428571,1.725,3051.66666666667,33.325,18.725,15.975
"DS11-64146",29182.6666666667,2012.44444444444,64,119.25,139.25,519.111111111111,707.166666666667,935.25,2.3875,3365.66666666667,32.3,18.575,18.275
"DS11-64148",33400.0833333333,2012.16666666667,64,89.1818181818182,128.181818181818,519.416666666667,698.6,924.454545454545,1.28181818181818,3490.58333333333,34.02,19.76,21.56
"DS11-64149",29183.6666666667,2012.44444444444,64,93.75,137.25,519.111111111111,703.166666666667,933.25,1.7,3111.33333333333,35.225,17.825,16.325
"DS11-64150",33401.0833333333,2012.16666666667,64,94,120.090909090909,519.416666666667,696.75,916.363636363636,1.37272727272727,3084.83333333333,33.1,20.6,17.38
"DS11-64153",29184.6666666667,2012.44444444444,64,122.75,136.5,519.111111111111,703.333333333333,932.5,2.1375,2806.11111111111,34.8,18.675,16.9
"DS11-64154",29185.6666666667,2012.44444444444,64,108.857142857143,134.571428571429,519.111111111111,699.6,930.857142857143,2.8,3071.75,34.3,18.5333333333333,18
"DS11-64155",29186.6666666667,2012.44444444444,64,112,136.125,519.111111111111,701.8,932.125,2.22857142857143,2840.25,34.2333333333333,19.0333333333333,16.2333333333333
"DS11-64158",33402.0833333333,2012.16666666667,64,94.4545454545455,126.818181818182,519.416666666667,696,923.090909090909,1.37272727272727,3263,33.46,19.92,19.54
"DS11-64160",32237.75,2012.25,64,89.9,128.1,519.25,701.6,925.2,1.61,3074.91666666667,32.7833333333333,19.8166666666667,16.9333333333333
"DS11-64161",33403.0833333333,2012.16666666667,64,72.9090909090909,120.909090909091,519.416666666667,695,917.181818181818,1.28181818181818,3026.75,33.14,20.14,19.66
"DS11-64162",33404.0833333333,2012.16666666667,64,84.6363636363636,127.545454545455,519.416666666667,695.6,923.818181818182,1.39090909090909,3346.75,33.64,20,21.46
"DS11-64163",33405.0833333333,2012.16666666667,64,90.3636363636364,125.909090909091,519.416666666667,700.25,922.181818181818,1.41818181818182,3296.75,33.7,19.94,18.26
"DS11-64164",32238.75,2012.25,64,110.8,135.111111111111,519.25,701.4,932.555555555556,1.86,3423.83333333333,33.6333333333333,18.65,19.0333333333333
"DS11-64165",33406.0833333333,2012.16666666667,64,88.2727272727273,124.4,519.416666666667,697.4,920.9,1.46363636363636,3569.16666666667,33.86,19.6,20.44
"DS11-64166",32239.75,2012.25,64,96.8,127.3,519.25,702.2,924.4,1.51,3377.66666666667,32.7333333333333,20.3,16.75
"DS11-64167",33407.0833333333,2012.16666666667,64,92.8181818181818,121.272727272727,519.416666666667,695.4,917.545454545455,1.32727272727273,2930.91666666667,33.2,20.64,17.74
"DS11-64169",33408.0833333333,2012.16666666667,64,79.8181818181818,118.636363636364,519.416666666667,694,914.909090909091,1.55454545454545,2940.83333333333,33.66,20,18.4
"DS11-64170",32240.75,2012.25,64,115.4,138,519.25,707.4,935.1,1.5,2805.83333333333,34.9333333333333,17.9833333333333,16.3833333333333
"DS11-64171",33409.0833333333,2012.16666666667,64,100.272727272727,128.181818181818,519.416666666667,699.25,924.454545454545,1.55454545454545,3289.83333333333,33.02,19.56,21.9
"DS11-64172",33410.0833333333,2012.16666666667,64,75.0909090909091,118.454545454545,519.416666666667,694.8,914.727272727273,1.31818181818182,3114.16666666667,32.74,21.1,19.74
"DS11-64174",33411.0833333333,2012.16666666667,64,78.7272727272727,120.1,519.416666666667,695.8,916.6,1.19090909090909,2792.66666666667,34.02,19.56,20.2
"DS11-64175",33412.0833333333,2012.16666666667,64,90.1818181818182,121.8,519.416666666667,696.2,918.3,1.55454545454545,3021.66666666667,33.74,20.36,19.98
"DS11-64176",31801.2,2012.4,64,97.875,127.111111111111,519,696.833333333333,922.777777777778,2.1625,3497.8,33.65,19.075,20.475
"DS11-64177",31802.2,2012.4,64,99.5,131.444444444444,519,697.333333333333,927.111111111111,1.6625,3699.7,33.05,19.625,18.8
"DS11-64180",31803.2,2012.4,64,114.625,129.875,519,698.166666666667,925.875,1.6625,3707.5,34.025,18.375,18.325
"DS12-18001",32088.1,2012.5,18,106.777777777778,132.222222222222,519.3,700.333333333333,928.222222222222,2.33333333333333,3202.4,33.8333333333333,19.0333333333333,21.3333333333333
"DS12-18002",31882.7,2012.4,18,105.125,126.222222222222,519,698.333333333333,921.888888888889,1.975,4058.875,33.2333333333333,19.7,19.2333333333333
"DS12-18003",30773.2727272727,2012.27272727273,18,83.2222222222222,127.444444444444,518.909090909091,699.4,923.111111111111,1.67777777777778,3671.7,33.95,19.4,16.975
"DS12-18004",31061.0909090909,2012.36363636364,18,84.1111111111111,128,519.2,700.75,925.111111111111,1.34444444444444,4057.9,33.525,19.425,19.375
"DS12-18006",31883.7,2012.4,18,78.375,128,519,699.8,923.666666666667,1.1625,4274.7,32.675,19.35,17.1
"DS12-18009",31062.0909090909,2012.36363636364,18,85,131,519.2,701.25,927.777777777778,1.38888888888889,3940.4,33.45,18.9,17.2
"DS12-18011",31884.7,2012.4,18,94.25,126.888888888889,519,698.333333333333,922.555555555556,1.45,4068.1,33,20.275,20.35
"DS12-18012",31885.7,2012.4,18,72,124.444444444444,519,696.4,920.111111111111,1.6375,3787.8,32.075,20.75,14.925
"DS12-18013",31063.0909090909,2012.36363636364,18,72.3333333333333,123.5,519.2,698,921,1.36666666666667,3668.6,33.025,19.975,17.975
"DS12-18016",31064.0909090909,2012.36363636364,18,78.6666666666667,126.5,519.2,698.75,923.555555555556,1.45555555555556,3842,34.5,19.6,15.875
"DS12-18017",30774.2727272727,2012.27272727273,18,88.1111111111111,133.222222222222,518.909090909091,700.4,928.888888888889,1.95555555555556,3889.7,32.775,20.025,16.875
"DS12-18020",31065.0909090909,2012.36363636364,18,74,129,519.2,699.25,926,1.17777777777778,3798.1,33.575,19.875,17.8
"DS12-18021",32089.1,2012.5,18,91.7777777777778,130,519.3,701.833333333333,926,2.22222222222222,3446,32.925,19.425,19.225
"DS12-18022",31066.0909090909,2012.36363636364,18,91,130.75,519.2,696.8,927.333333333333,1.77777777777778,3890.1,35.05,19.275,20.3
"DS12-18023",31067.0909090909,2012.36363636364,18,71.2222222222222,121.375,519.2,698,918.888888888889,1.12222222222222,3696.2,32.65,20.8,17.85
"DS12-18024",31068.0909090909,2012.36363636364,18,72.6666666666667,125.625,519.2,698.75,922.666666666667,1.28888888888889,3711,34.025,19.55,16.8
"DS12-18028",31886.7,2012.4,18,83,132,519,697,927.666666666667,1.6375,4264.2,32.975,19.875,16.65
"DS12-18030",31069.0909090909,2012.36363636364,18,92.7777777777778,130.5,519.2,700.25,927.333333333333,2.31111111111111,4097.2,33.475,19.5,20.85
"DS12-18031",32090.1,2012.5,18,98,131.375,519.3,700.166666666667,927.625,2.5,3693.3,32.325,20.025,18.275
"DS12-18032",31070.0909090909,2012.36363636364,18,85.7777777777778,130.75,519.2,699.5,927.333333333333,1.28888888888889,3835.44444444444,32.65,19.25,16.3
"DS12-18033",31887.7,2012.4,18,62.875,123.666666666667,519,695,919.333333333333,1.1375,3931.9,32.8,19.45,17.95
"DS12-18034",31071.0909090909,2012.36363636364,18,79.4444444444444,125.125,519.2,697.75,922.444444444444,1.28888888888889,3901.9,33.25,19.85,18.525
"DS12-18035",31072.0909090909,2012.36363636364,18,66.4444444444444,124,519.2,698,921.333333333333,1.12222222222222,3391.55555555556,33.1,19.725,17.9
"DS12-18036",31073.0909090909,2012.36363636364,18,77.2222222222222,125.5,519.2,699.5,922.555555555556,1.4,3937.9,32.725,20.125,16.025
"DS12-18037",31074.0909090909,2012.36363636364,18,76.6666666666667,125.625,519.2,697.5,922.888888888889,1.17777777777778,3437,32.375,20.575,16.675
"DS12-18039",30775.2727272727,2012.27272727273,18,93.1111111111111,134.666666666667,518.909090909091,701.8,930.333333333333,1.9,3977.9,34.275,19.3,18.85
"DS12-18041",32091.1,2012.5,18,99.5555555555556,132,519.3,699.833333333333,928,2.32222222222222,3798.6,33.225,19.775,16
"DS12-18042",30776.2727272727,2012.27272727273,18,65.8888888888889,125.444444444444,518.909090909091,700.4,921.111111111111,1.56666666666667,3678.3,32.95,19.25,17.525
"DS12-18043",32092.1,2012.5,18,76.8888888888889,128.777777777778,519.3,700.333333333333,924.777777777778,1.62222222222222,2969.8,32.675,19.95,16.85
"DS12-18044",32093.1,2012.5,18,77.3333333333333,129.111111111111,519.3,699.333333333333,925.111111111111,1.6,3614.7,34.6666666666667,18.5666666666667,19.1333333333333
"DS12-18045",31075.0909090909,2012.36363636364,18,79.7777777777778,130.5,519.2,701.75,927.444444444444,1.23333333333333,4441.5,32.775,19.875,19.1
"DS12-18048",31076.0909090909,2012.36363636364,18,87,128,519.2,697.6,924.888888888889,1.86666666666667,3691.1,32.75,19.275,16.95
"DS12-18049",30777.2727272727,2012.27272727273,18,86.8888888888889,125,518.909090909091,698.8,920.875,1.62222222222222,3797.8,33.4,19.85,17.95
"DS12-18050",31077.0909090909,2012.36363636364,18,66.1111111111111,123.25,519.2,697.25,920.666666666667,1.23333333333333,3754.6,33.875,20,17.9
"DS12-18051",31888.7,2012.4,18,86.25,124,519,697.4,919.666666666667,1.4375,3993.1,33.45,20.25,19.15
"DS12-18052",31889.7,2012.4,18,99.25,128.555555555556,519,699.2,924.222222222222,2.15,3982,34.8,19.775,17.45
"DS12-18053",31890.7,2012.4,18,75.125,124.555555555556,519,696.6,920.222222222222,1.7,3544.9,33.425,19.2,16.85
"DS12-18054",30778.2727272727,2012.27272727273,18,69.5555555555556,126.111111111111,518.909090909091,700.6,921.777777777778,1.45555555555556,3861.5,33.425,19.6,16.5
"DS12-18055",30779.2727272727,2012.27272727273,18,68.2222222222222,128.125,518.909090909091,700.6,924,1.34444444444444,3724.7,32.65,19.975,16.875
"DS12-18056",31891.7,2012.4,18,76.25,128.333333333333,519,697.833333333333,924,1.45,3882,34.825,18.75,15.1
"DS12-18057",30780.2727272727,2012.27272727273,18,74.4444444444444,125.111111111111,518.909090909091,699.4,920.777777777778,1.51111111111111,3846.2,34,19.475,17.75
"DS12-18058",31892.7,2012.4,18,78.875,121.555555555556,519,697.166666666667,917.222222222222,1.2875,3904.44444444444,33.2666666666667,20.6,17.2333333333333
"DS12-18060",30781.2727272727,2012.27272727273,18,82.4444444444444,132.444444444444,518.909090909091,700.6,928.111111111111,1.4,3910.9,31.975,19.325,18.65
"DS12-18061",31893.7,2012.4,18,78.375,130.333333333333,519,697.833333333333,926,1.8375,3442.8,32.825,19.675,18.175
"DS12-18063",31894.7,2012.4,18,74.875,122,519,696.4,917.666666666667,1.375,3637.5,32.325,19.975,15.9
"DS12-18065",31078.0909090909,2012.36363636364,18,74.8888888888889,120.875,519.2,697,918.444444444444,1.4,3806,33.1,19.5,17.6666666666667
"DS12-18066",31079.0909090909,2012.36363636364,18,75.6666666666667,127.75,519.2,697.75,924.555555555556,1.23333333333333,3917.4,32.65,20.35,19
"DS12-18067",31080.0909090909,2012.36363636364,18,82.3333333333333,131.125,519.2,700,927.777777777778,1.42222222222222,3771.6,33.725,19.575,16.25
"DS12-18071",30782.2727272727,2012.27272727273,18,101,131.111111111111,518.909090909091,701.6,926.777777777778,1.56666666666667,3988.4,33.05,19.975,17.45
"DS12-18072",30783.2727272727,2012.27272727273,18,97.4444444444444,127.125,518.909090909091,698.4,923,1.73333333333333,3824,34.05,19.975,19.575
"DS12-18073",30784.2727272727,2012.27272727273,18,93.7777777777778,129.111111111111,518.909090909091,700.2,924.777777777778,1.73333333333333,3541.5,33.975,19.1,17.85
"DS12-18074",31895.7,2012.4,18,97.75,129.777777777778,519,698.166666666667,925.444444444444,2.35,3914.5,33.85,19.725,19.025
"DS12-18075",32094.1,2012.5,18,100.444444444444,133,519.3,700.833333333333,929,1.7,3771.7,34.075,19.425,19.025
"DS12-18078",31896.7,2012.4,18,94.25,131,519,699,926.666666666667,2.0375,4090.1,34.05,19.05,19.075
"DS12-18079",32095.1,2012.5,18,104.444444444444,133.666666666667,519.3,700.166666666667,929.666666666667,1.96666666666667,3714.1,34.375,18.675,18.875
"DS12-18081",30785.2727272727,2012.27272727273,18,82.7777777777778,131.375,518.909090909091,699.6,927.25,1.56666666666667,3638,32.75,19.3,18.125
"DS12-18082",31081.0909090909,2012.36363636364,18,77.8888888888889,129.125,519.2,700,926,1.12222222222222,3717.7,33.325,20.525,16.875
"DS12-18083",30786.2727272727,2012.27272727273,18,87,130.777777777778,518.909090909091,699.4,926.444444444444,1.7,3957.9,34.225,18.775,17.475
"DS12-18086",31897.7,2012.4,18,78,126.333333333333,519,699.666666666667,922,1.325,3917.3,32.875,19.75,15.95
"DS12-18090",31898.7,2012.4,18,88.25,126,519,695.6,921.666666666667,1.625,4348.5,32.45,20.3,14.65
"DS12-18091",32096.1,2012.5,18,88.3333333333333,129.555555555556,519.3,699.333333333333,925.555555555556,2.6,3355.7,34.325,19.45,16.775
"DS12-18096",30787.2727272727,2012.27272727273,18,67,124.75,518.909090909091,700,920.625,1.56666666666667,3631,32.525,20.375,17.425
"DS12-18097",31899.7,2012.4,18,92.5,129.666666666667,519,696.8,925.333333333333,1.5,3961,33.475,18.9,17.45
"DS12-18099",30788.2727272727,2012.27272727273,18,73.7777777777778,127.125,518.909090909091,701,923,1.45555555555556,3926.3,33.175,19.625,16.975
"DS12-18100",31082.0909090909,2012.36363636364,18,72.4444444444444,124.875,519.2,699.75,922.222222222222,1.17777777777778,3678.7,34.4,18.925,16.15
"DS12-18101",30789.2727272727,2012.27272727273,18,72.4444444444444,123.875,518.909090909091,698,919.75,1.9,3476.3,33.7,19.05,17.9
"DS12-18102",30790.2727272727,2012.27272727273,18,95.7777777777778,128.777777777778,518.909090909091,697.6,924.444444444444,1.47777777777778,3942.4,33.125,19.5,17.85
"DS12-18103",31900.7,2012.4,18,75,124.777777777778,519,695.6,920.444444444444,1.6375,3827,33.95,19.575,16.225
